DATA ELABORAZIONE,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
28-08-2023,LAZIO,FROSINONE,060046,PALIANO,7981
28-08-2023,LAZIO,FROSINONE,060047,PASTENA,1264
28-08-2023,LAZIO,FROSINONE,060048,PATRICA,3097
28-08-2023,LAZIO,FROSINONE,060049,PESCOSOLIDO,1415
28-08-2023,LAZIO,FROSINONE,060050,PICINISCO,1134
28-08-2023,LAZIO,FROSINONE,060051,PICO,2642
28-08-2023,LAZIO,FROSINONE,060052,PIEDIMONTE SAN GERMANO,6465
28-08-2023,LAZIO,FROSINONE,060053,PIGLIO,4400
28-08-2023,LAZIO,FROSINONE,060054,PIGNATARO INTERAMNA,2471
28-08-2023,LAZIO,FROSINONE,060055,POFI,3918
28-08-2023,LAZIO,FROSINONE,060056,PONTECORVO,12330
28-08-2023,LAZIO,FROSINONE,060057,POSTA FIBRENO,1034
28-08-2023,LAZIO,FROSINONE,060058,RIPI,5060
28-08-2023,LAZIO,FROSINONE,060059,ROCCA D'ARCE,876
28-08-2023,LAZIO,FROSINONE,060060,ROCCASECCA,6958
28-08-2023,LAZIO,FROSINONE,060061,SAN BIAGIO SARACINISCO,301
28-08-2023,LAZIO,FROSINONE,060062,SAN DONATO VAL DI COMINO,1888
28-08-2023,LAZIO,FROSINONE,060063,SAN GIORGIO A LIRI,3002
28-08-2023,LAZIO,FROSINONE,060064,SAN GIOVANNI INCARICO,3074
28-08-2023,LAZIO,FROSINONE,060070,SAN VITTORE DEL LAZIO,2404
28-08-2023,LAZIO,FROSINONE,060065,SANT'AMBROGIO SUL GARIGLIANO,874
28-08-2023,LAZIO,FROSINONE,060066,SANT'ANDREA DEL GARIGLIANO,1285
28-08-2023,LAZIO,FROSINONE,060067,SANT'APOLLINARE,1823
28-08-2023,LAZIO,FROSINONE,060068,SANT'ELIA FIUMERAPIDO,5690
28-08-2023,LAZIO,FROSINONE,060069,SANTOPADRE,1187
28-08-2023,LAZIO,FROSINONE,060071,SERRONE,3001
28-08-2023,LAZIO,FROSINONE,060072,SETTEFRATI,716
28-08-2023,LAZIO,FROSINONE,060073,SGURGOLA,2384
28-08-2023,LAZIO,FROSINONE,060074,SORA,25147
28-08-2023,LAZIO,FROSINONE,060075,STRANGOLAGALLI,2310
28-08-2023,LAZIO,FROSINONE,060076,SUPINO,4697
28-08-2023,LAZIO,FROSINONE,060077,TERELLE,289
28-08-2023,LAZIO,FROSINONE,060078,TORRE CAJETANI,1321
28-08-2023,LAZIO,FROSINONE,060079,TORRICE,4765
28-08-2023,LAZIO,FROSINONE,060080,TREVI NEL LAZIO,1742
28-08-2023,LAZIO,FROSINONE,060081,TRIVIGLIANO,1624
28-08-2023,LAZIO,FROSINONE,060082,VALLECORSA,2421
28-08-2023,LAZIO,FROSINONE,060083,VALLEMAIO,905
28-08-2023,LAZIO,FROSINONE,060084,VALLEROTONDA,1433
28-08-2023,LAZIO,FROSINONE,060085,VEROLI,19877
28-08-2023,LAZIO,FROSINONE,060086,VICALVI,713
28-08-2023,LAZIO,FROSINONE,060087,VICO NEL LAZIO,2088
28-08-2023,LAZIO,FROSINONE,060088,VILLA LATINA,1167
28-08-2023,LAZIO,FROSINONE,060089,VILLA SANTA LUCIA,2509
28-08-2023,LAZIO,FROSINONE,060090,VILLA SANTO STEFANO,1614
28-08-2023,LAZIO,FROSINONE,060091,VITICUSO,300
28-08-2023,LAZIO,LATINA,059001,APRILIA,76108
28-08-2023,LAZIO,LATINA,059002,BASSIANO,1444
28-08-2023,LAZIO,LATINA,059003,CAMPODIMELE,571
28-08-2023,LAZIO,LATINA,059004,CASTELFORTE,4124
28-08-2023,LAZIO,LATINA,059005,CISTERNA DI LATINA,36691
28-08-2023,LAZIO,LATINA,059006,CORI,10520
28-08-2023,LAZIO,LATINA,059007,FONDI,40233
28-08-2023,LAZIO,LATINA,059008,FORMIA,37365
28-08-2023,LAZIO,LATINA,059009,GAETA,19589
28-08-2023,LAZIO,LATINA,059010,ITRI,10636
28-08-2023,LAZIO,LATINA,059011,LATINA,133898
28-08-2023,LAZIO,LATINA,059012,LENOLA,4140
28-08-2023,LAZIO,LATINA,059013,MAENZA,2990
28-08-2023,LAZIO,LATINA,059014,MINTURNO,21493
28-08-2023,LAZIO,LATINA,059015,MONTE SAN BIAGIO,6087
28-08-2023,LAZIO,LATINA,059016,NORMA,3707
28-08-2023,LAZIO,LATINA,059017,PONTINIA,15335
28-08-2023,LAZIO,LATINA,059018,PONZA,3461
28-08-2023,LAZIO,LATINA,059019,PRIVERNO,13935
28-08-2023,LAZIO,LATINA,059020,PROSSEDI,1141
28-08-2023,LAZIO,LATINA,059022,ROCCA MASSIMA,1076
28-08-2023,LAZIO,LATINA,059021,ROCCAGORGA,4248
28-08-2023,LAZIO,LATINA,059023,ROCCASECCA DEI VOLSCI,1046
28-08-2023,LAZIO,LATINA,059024,SABAUDIA,19858
28-08-2023,LAZIO,LATINA,059025,SAN FELICE CIRCEO,10384
28-08-2023,LAZIO,LATINA,059026,SANTI COSMA E DAMIANO,6930
28-08-2023,LAZIO,LATINA,059027,SERMONETA,10207
28-08-2023,LAZIO,LATINA,059028,SEZZE,24740
28-08-2023,LAZIO,LATINA,059029,SONNINO,7466
28-08-2023,LAZIO,LATINA,059030,SPERLONGA,3107
28-08-2023,LAZIO,LATINA,059031,SPIGNO SATURNIA,2900
28-08-2023,LAZIO,LATINA,059032,TERRACINA,45722
28-08-2023,LAZIO,LATINA,059033,VENTOTENE,698
28-08-2023,LAZIO,RIETI,057001,ACCUMOLI,525
28-08-2023,LAZIO,RIETI,057002,AMATRICE,2247
28-08-2023,LAZIO,RIETI,057003,ANTRODOCO,2316
28-08-2023,LAZIO,RIETI,057004,ASCREA,213
28-08-2023,LAZIO,RIETI,057005,BELMONTE IN SABINA,628
28-08-2023,LAZIO,RIETI,057006,BORBONA,579
28-08-2023,LAZIO,RIETI,057008,BORGO VELINO,913
28-08-2023,LAZIO,RIETI,057007,BORGOROSE,4254
28-08-2023,LAZIO,RIETI,057009,CANTALICE,2471
28-08-2023,LAZIO,RIETI,057010,CANTALUPO IN SABINA,1696
28-08-2023,LAZIO,RIETI,057011,CASAPROTA,671
28-08-2023,LAZIO,RIETI,057012,CASPERIA,1190
28-08-2023,LAZIO,RIETI,057013,CASTEL DI TORA,269
28-08-2023,LAZIO,RIETI,057015,CASTEL SANT'ANGELO,1196
28-08-2023,LAZIO,RIETI,057014,CASTELNUOVO DI FARFA,1004
28-08-2023,LAZIO,RIETI,057016,CITTADUCALE,6481
28-08-2023,LAZIO,RIETI,057017,CITTAREALE,392
28-08-2023,LAZIO,RIETI,057018,COLLALTO SABINO,388
28-08-2023,LAZIO,RIETI,057019,COLLE DI TORA,369
28-08-2023,LAZIO,RIETI,057020,COLLEGIOVE,125
28-08-2023,LAZIO,RIETI,057021,COLLEVECCHIO,1625
28-08-2023,LAZIO,RIETI,057022,COLLI SUL VELINO,458
28-08-2023,LAZIO,RIETI,057023,CONCERVIANO,277
28-08-2023,LAZIO,RIETI,057024,CONFIGNI,577
28-08-2023,LAZIO,RIETI,057025,CONTIGLIANO,3772
28-08-2023,LAZIO,RIETI,057026,COTTANELLO,539
28-08-2023,LAZIO,RIETI,057027,FARA IN SABINA,14050
28-08-2023,LAZIO,RIETI,057028,FIAMIGNANO,1179
28-08-2023,LAZIO,RIETI,057029,FORANO,3395
28-08-2023,LAZIO,RIETI,057030,FRASSO SABINO,740
28-08-2023,LAZIO,RIETI,057031,GRECCIO,1503
28-08-2023,LAZIO,RIETI,057032,LABRO,368
28-08-2023,LAZIO,RIETI,057033,LEONESSA,2130
28-08-2023,LAZIO,RIETI,057034,LONGONE SABINO,519
28-08-2023,LAZIO,RIETI,057035,MAGLIANO SABINA,3497
28-08-2023,LAZIO,RIETI,057036,MARCETELLI,60
28-08-2023,LAZIO,RIETI,057037,MICIGLIANO,114
28-08-2023,LAZIO,RIETI,057038,MOMPEO,511
28-08-2023,LAZIO,RIETI,057039,MONTASOLA,384
28-08-2023,LAZIO,RIETI,057043,MONTE SAN GIOVANNI IN SABINA,656
28-08-2023,LAZIO,RIETI,057040,MONTEBUONO,815
28-08-2023,LAZIO,RIETI,057041,MONTELEONE SABINO,1181
28-08-2023,LAZIO,RIETI,057042,MONTENERO SABINO,275
28-08-2023,LAZIO,RIETI,057044,MONTOPOLI DI SABINA,4105
28-08-2023,LAZIO,RIETI,057045,MORRO REATINO,330
28-08-2023,LAZIO,RIETI,057046,NESPOLO,198
28-08-2023,LAZIO,RIETI,057047,ORVINIO,386
28-08-2023,LAZIO,RIETI,057048,PAGANICO SABINO,159
28-08-2023,LAZIO,RIETI,057049,PESCOROCCHIANO,1851
28-08-2023,LAZIO,RIETI,057050,PETRELLA SALTO,1043
28-08-2023,LAZIO,RIETI,057051,POGGIO BUSTONE,1971
28-08-2023,LAZIO,RIETI,057052,POGGIO CATINO,1294
28-08-2023,LAZIO,RIETI,057053,POGGIO MIRTETO,6250
28-08-2023,LAZIO,RIETI,057054,POGGIO MOIANO,2854
28-08-2023,LAZIO,RIETI,057055,POGGIO NATIVO,2600
28-08-2023,LAZIO,RIETI,057056,POGGIO SAN LORENZO,550
28-08-2023,LAZIO,RIETI,057057,POSTA,555
28-08-2023,LAZIO,RIETI,057058,POZZAGLIA SABINA,308
28-08-2023,LAZIO,RIETI,057059,RIETI,45923
28-08-2023,LAZIO,RIETI,057060,RIVODUTRI,1156
28-08-2023,LAZIO,RIETI,057062,ROCCA SINIBALDA,794
28-08-2023,LAZIO,RIETI,057061,ROCCANTICA,546
28-08-2023,LAZIO,RIETI,057063,SALISANO,485
28-08-2023,LAZIO,RIETI,057064,SCANDRIGLIA,3281
28-08-2023,LAZIO,RIETI,057065,SELCI,1129
28-08-2023,LAZIO,RIETI,057066,STIMIGLIANO,2283
28-08-2023,LAZIO,RIETI,057067,TARANO,1413
28-08-2023,LAZIO,RIETI,057068,TOFFIA,1096
28-08-2023,LAZIO,RIETI,057070,TORRI IN SABINA,1241
28-08-2023,LAZIO,RIETI,057069,TORRICELLA IN SABINA,1286
28-08-2023,LAZIO,RIETI,057071,TURANIA,233
28-08-2023,LAZIO,RIETI,057072,VACONE,239
28-08-2023,LAZIO,RIETI,057073,VARCO SABINO,167
28-08-2023,LAZIO,ROMA,058001,AFFILE,1423
28-08-2023,LAZIO,ROMA,058002,AGOSTA,1703
28-08-2023,LAZIO,ROMA,058003,ALBANO LAZIALE,40487
28-08-2023,LAZIO,ROMA,058004,ALLUMIERE,3759
28-08-2023,LAZIO,ROMA,058005,ANGUILLARA SABAZIA,19479
28-08-2023,LAZIO,ROMA,058006,ANTICOLI CORRADO,856
28-08-2023,LAZIO,ROMA,058007,ANZIO,62986
28-08-2023,LAZIO,ROMA,058008,ARCINAZZO ROMANO,1245
28-08-2023,LAZIO,ROMA,058117,ARDEA,51765
28-08-2023,LAZIO,ROMA,058009,ARICCIA,18295
28-08-2023,LAZIO,ROMA,058010,ARSOLI,1384
28-08-2023,LAZIO,ROMA,058011,ARTENA,13781
28-08-2023,LAZIO,ROMA,058012,BELLEGRA,2659
28-08-2023,LAZIO,ROMA,058013,BRACCIANO,18742
28-08-2023,LAZIO,ROMA,058014,CAMERATA NUOVA,416
28-08-2023,LAZIO,ROMA,058015,CAMPAGNANO DI ROMA,11320
28-08-2023,LAZIO,ROMA,058016,CANALE MONTERANO,4249
28-08-2023,LAZIO,ROMA,058017,CANTERANO,374
28-08-2023,LAZIO,ROMA,058018,CAPENA,11042
28-08-2023,LAZIO,ROMA,058019,CAPRANICA PRENESTINA,318
28-08-2023,LAZIO,ROMA,058020,CARPINETO ROMANO,4036
28-08-2023,LAZIO,ROMA,058021,CASAPE,624
28-08-2023,LAZIO,ROMA,058022,CASTEL GANDOLFO,8684
28-08-2023,LAZIO,ROMA,058023,CASTEL MADAMA,7152
28-08-2023,LAZIO,ROMA,058025,CASTEL SAN PIETRO ROMANO,856
28-08-2023,LAZIO,ROMA,058024,CASTELNUOVO DI PORTO,8920
28-08-2023,LAZIO,ROMA,058026,CAVE,11002
28-08-2023,LAZIO,ROMA,058027,CERRETO LAZIALE,1070
28-08-2023,LAZIO,ROMA,058028,CERVARA DI ROMA,459
28-08-2023,LAZIO,ROMA,058029,CERVETERI,38617
28-08-2023,LAZIO,ROMA,058118,CIAMPINO,39441
28-08-2023,LAZIO,ROMA,058030,CICILIANO,1260
28-08-2023,LAZIO,ROMA,058031,CINETO ROMANO,584
28-08-2023,LAZIO,ROMA,058032,CIVITAVECCHIA,52190
28-08-2023,LAZIO,ROMA,058033,CIVITELLA SAN PAOLO,2052
28-08-2023,LAZIO,ROMA,058034,COLLEFERRO,20832
28-08-2023,LAZIO,ROMA,058035,COLONNA,4294
28-08-2023,LAZIO,ROMA,058036,FIANO ROMANO,16758
28-08-2023,LAZIO,ROMA,058037,FILACCIANO,456
28-08-2023,LAZIO,ROMA,058120,FIUMICINO,84375
28-08-2023,LAZIO,ROMA,058122,FONTE NUOVA,34310
28-08-2023,LAZIO,ROMA,058038,FORMELLO,14033
28-08-2023,LAZIO,ROMA,058039,FRASCATI,23132
28-08-2023,LAZIO,ROMA,058040,GALLICANO NEL LAZIO,6654
28-08-2023,LAZIO,ROMA,058041,GAVIGNANO,1891
28-08-2023,LAZIO,ROMA,058042,GENAZZANO,5757
28-08-2023,LAZIO,ROMA,058043,GENZANO DI ROMA,23002
28-08-2023,LAZIO,ROMA,058044,GERANO,1158
28-08-2023,LAZIO,ROMA,058045,GORGA,653
28-08-2023,LAZIO,ROMA,058046,GROTTAFERRATA,20754
28-08-2023,LAZIO,ROMA,058047,GUIDONIA MONTECELIO,91560
28-08-2023,LAZIO,ROMA,058048,JENNE,323
28-08-2023,LAZIO,ROMA,058049,LABICO,6579
28-08-2023,LAZIO,ROMA,058116,LADISPOLI,42225
28-08-2023,LAZIO,ROMA,058050,LANUVIO,13029
28-08-2023,LAZIO,ROMA,058115,LARIANO,13309
28-08-2023,LAZIO,ROMA,058051,LICENZA,892
28-08-2023,LAZIO,ROMA,058052,MAGLIANO ROMANO,1435
28-08-2023,LAZIO,ROMA,058053,MANDELA,910
28-08-2023,LAZIO,ROMA,058054,MANZIANA,7849
28-08-2023,LAZIO,ROMA,058055,MARANO EQUO,796
28-08-2023,LAZIO,ROMA,058056,MARCELLINA,7056
28-08-2023,LAZIO,ROMA,058057,MARINO,47163
28-08-2023,LAZIO,ROMA,058058,MAZZANO ROMANO,2977
28-08-2023,LAZIO,ROMA,058059,MENTANA,23261
28-08-2023,LAZIO,ROMA,058060,MONTE COMPATRI,12077
28-08-2023,LAZIO,ROMA,058064,MONTE PORZIO CATONE,8656
28-08-2023,LAZIO,ROMA,058061,MONTEFLAVIO,1168
28-08-2023,LAZIO,ROMA,058062,MONTELANICO,2083
28-08-2023,LAZIO,ROMA,058063,MONTELIBRETTI,5209
28-08-2023,LAZIO,ROMA,058065,MONTEROTONDO,41910
28-08-2023,LAZIO,ROMA,058066,MONTORIO ROMANO,1967
28-08-2023,LAZIO,ROMA,058067,MORICONE,2438
28-08-2023,LAZIO,ROMA,058068,MORLUPO,8653
28-08-2023,LAZIO,ROMA,058069,NAZZANO,1366
28-08-2023,LAZIO,ROMA,058070,NEMI,1951
28-08-2023,LAZIO,ROMA,058071,NEROLA,1930
28-08-2023,LAZIO,ROMA,058072,NETTUNO,50169
28-08-2023,LAZIO,ROMA,058073,OLEVANO ROMANO,6467
28-08-2023,LAZIO,ROMA,058074,PALESTRINA,22696
28-08-2023,LAZIO,ROMA,058075,PALOMBARA SABINA,13156
28-08-2023,LAZIO,ROMA,058076,PERCILE,222
28-08-2023,LAZIO,ROMA,058077,PISONIANO,752
28-08-2023,LAZIO,ROMA,058078,POLI,2237
28-08-2023,LAZIO,ROMA,058079,POMEZIA,65583
28-08-2023,LAZIO,ROMA,058080,PONZANO ROMANO,1280
28-08-2023,LAZIO,ROMA,058081,RIANO,10765
28-08-2023,LAZIO,ROMA,058082,RIGNANO FLAMINIO,10402
28-08-2023,LAZIO,ROMA,058083,RIOFREDDO,752
28-08-2023,LAZIO,ROMA,058084,ROCCA CANTERANO,174
28-08-2023,LAZIO,ROMA,058085,ROCCA DI CAVE,368
28-08-2023,LAZIO,ROMA,058086,ROCCA DI PAPA,18106
28-08-2023,LAZIO,ROMA,058088,ROCCA PRIORA,12215
28-08-2023,LAZIO,ROMA,058089,ROCCA SANTO STEFANO,911
28-08-2023,LAZIO,ROMA,058087,ROCCAGIOVINE,250
28-08-2023,LAZIO,ROMA,058090,ROIATE,645
28-08-2023,LAZIO,ROMA,058091,ROMA,2809654
28-08-2023,LAZIO,ROMA,058092,ROVIANO,1224
28-08-2023,LAZIO,ROMA,058093,SACROFANO,7895
28-08-2023,LAZIO,ROMA,058094,SAMBUCI,831
28-08-2023,LAZIO,ROMA,058119,SAN CESAREO,16723
28-08-2023,LAZIO,ROMA,058095,SAN GREGORIO DA SASSOLA,1451
28-08-2023,LAZIO,ROMA,058096,SAN POLO DEI CAVALIERI,2835
28-08-2023,LAZIO,ROMA,058100,SAN VITO ROMANO,3113
28-08-2023,LAZIO,ROMA,058098,SANT'ANGELO ROMANO,5126
28-08-2023,LAZIO,ROMA,058099,SANT'ORESTE,3554
28-08-2023,LAZIO,ROMA,058097,SANTA MARINELLA,18752
28-08-2023,LAZIO,ROMA,058101,SARACINESCO,178
28-08-2023,LAZIO,ROMA,058102,SEGNI,9117
28-08-2023,LAZIO,ROMA,058103,SUBIACO,8652
28-08-2023,LAZIO,ROMA,058104,TIVOLI,56554
28-08-2023,LAZIO,ROMA,058105,TOLFA,4792
28-08-2023,LAZIO,ROMA,058106,TORRITA TIBERINA,1105
28-08-2023,LAZIO,ROMA,058107,TREVIGNANO ROMANO,6029
28-08-2023,LAZIO,ROMA,058108,VALLEPIETRA,236
28-08-2023,LAZIO,ROMA,058109,VALLINFREDA,288
28-08-2023,LAZIO,ROMA,058110,VALMONTONE,16054
28-08-2023,LAZIO,ROMA,058111,VELLETRI,53934
28-08-2023,LAZIO,ROMA,058112,VICOVARO,3580
28-08-2023,LAZIO,ROMA,058113,VIVARO ROMANO,154
28-08-2023,LAZIO,ROMA,058114,ZAGAROLO,18887
28-08-2023,LAZIO,VITERBO,056001,ACQUAPENDENTE,5326
28-08-2023,LAZIO,VITERBO,056002,ARLENA DI CASTRO,834
28-08-2023,LAZIO,VITERBO,056003,BAGNOREGIO,3408
28-08-2023,LAZIO,VITERBO,056004,BARBARANO ROMANO,999
28-08-2023,LAZIO,VITERBO,056006,BASSANO IN TEVERINA,1304
28-08-2023,LAZIO,VITERBO,056005,BASSANO ROMANO,4695
28-08-2023,LAZIO,VITERBO,056007,BLERA,2991
28-08-2023,LAZIO,VITERBO,056008,BOLSENA,3734
28-08-2023,LAZIO,VITERBO,056009,BOMARZO,1716
28-08-2023,LAZIO,VITERBO,056010,CALCATA,911
28-08-2023,LAZIO,VITERBO,056011,CANEPINA,2978
28-08-2023,LAZIO,VITERBO,056012,CANINO,5082
28-08-2023,LAZIO,VITERBO,056013,CAPODIMONTE,1683
28-08-2023,LAZIO,VITERBO,056014,CAPRANICA,6453
28-08-2023,LAZIO,VITERBO,056015,CAPRAROLA,5237
28-08-2023,LAZIO,VITERBO,056016,CARBOGNANO,1967
28-08-2023,LAZIO,VITERBO,056017,CASTEL SANT'ELIA,2437
28-08-2023,LAZIO,VITERBO,056018,CASTIGLIONE IN TEVERINA,2320
28-08-2023,LAZIO,VITERBO,056019,CELLENO,1317
28-08-2023,LAZIO,VITERBO,056020,CELLERE,1069
28-08-2023,LAZIO,VITERBO,056021,CIVITA CASTELLANA,15453
28-08-2023,LAZIO,VITERBO,056022,CIVITELLA D'AGLIANO,1469
28-08-2023,LAZIO,VITERBO,056023,CORCHIANO,3607
28-08-2023,LAZIO,VITERBO,056024,FABRICA DI ROMA,8321
28-08-2023,LAZIO,VITERBO,056025,FALERIA,2047
28-08-2023,LAZIO,VITERBO,056026,FARNESE,1393
28-08-2023,LAZIO,VITERBO,056027,GALLESE,2633
28-08-2023,LAZIO,VITERBO,056028,GRADOLI,1255
28-08-2023,LAZIO,VITERBO,056029,GRAFFIGNANO,2128
28-08-2023,LAZIO,VITERBO,056030,GROTTE DI CASTRO,2444
28-08-2023,LAZIO,VITERBO,056031,ISCHIA DI CASTRO,2127
28-08-2023,LAZIO,VITERBO,056032,LATERA,766
28-08-2023,LAZIO,VITERBO,056033,LUBRIANO,856
28-08-2023,LAZIO,VITERBO,056034,MARTA,3241
28-08-2023,LAZIO,VITERBO,056035,MONTALTO DI CASTRO,8845
28-08-2023,LAZIO,VITERBO,056037,MONTE ROMANO,1868
28-08-2023,LAZIO,VITERBO,056036,MONTEFIASCONE,13072
28-08-2023,LAZIO,VITERBO,056038,MONTEROSI,4895
28-08-2023,LAZIO,VITERBO,056039,NEPI,9624
28-08-2023,LAZIO,VITERBO,056040,ONANO,885
28-08-2023,LAZIO,VITERBO,056041,ORIOLO ROMANO,3728
28-08-2023,LAZIO,VITERBO,056042,ORTE,9472
28-08-2023,LAZIO,VITERBO,056043,PIANSANO,1959
28-08-2023,LAZIO,VITERBO,056044,PROCENO,526
28-08-2023,LAZIO,VITERBO,056045,RONCIGLIONE,8589
28-08-2023,LAZIO,VITERBO,056047,SAN LORENZO NUOVO,2038
28-08-2023,LAZIO,VITERBO,056048,SORIANO NEL CIMINO,7965
28-08-2023,LAZIO,VITERBO,056049,SUTRI,6767
28-08-2023,LAZIO,VITERBO,056050,TARQUINIA,16158
28-08-2023,LAZIO,VITERBO,056051,TESSENNANO,282
28-08-2023,LAZIO,VITERBO,056052,TUSCANIA,8447
28-08-2023,LAZIO,VITERBO,056053,VALENTANO,2786
28-08-2023,LAZIO,VITERBO,056054,VALLERANO,2404
28-08-2023,LAZIO,VITERBO,056055,VASANELLO,4025
28-08-2023,LAZIO,VITERBO,056056,VEJANO,2190
28-08-2023,LAZIO,VITERBO,056057,VETRALLA,13575
28-08-2023,LAZIO,VITERBO,056058,VIGNANELLO,4321
28-08-2023,LAZIO,VITERBO,056046,VILLA SAN GIOVANNI IN TUSCIA,1223
28-08-2023,LAZIO,VITERBO,056059,VITERBO,67251
28-08-2023,LAZIO,VITERBO,056060,VITORCHIANO,5296
28-08-2023,LIGURIA,GENOVA,010001,ARENZANO,11167
28-08-2023,LIGURIA,GENOVA,010002,AVEGNO,2589
28-08-2023,LIGURIA,GENOVA,010003,BARGAGLI,2537
28-08-2023,LIGURIA,GENOVA,010004,BOGLIASCO,4404
28-08-2023,LIGURIA,GENOVA,010005,BORZONASCA,1871
28-08-2023,LIGURIA,GENOVA,010006,BUSALLA,5145
28-08-2023,LIGURIA,GENOVA,010007,CAMOGLI,5000
28-08-2023,LIGURIA,GENOVA,010008,CAMPO LIGURE,2816
28-08-2023,LIGURIA,GENOVA,010009,CAMPOMORONE,6501
28-08-2023,LIGURIA,GENOVA,010010,CARASCO,3737
28-08-2023,LIGURIA,GENOVA,010011,CASARZA LIGURE,6754
28-08-2023,LIGURIA,GENOVA,010012,CASELLA,3078
28-08-2023,LIGURIA,GENOVA,010013,CASTIGLIONE CHIAVARESE,1587
28-08-2023,LIGURIA,GENOVA,010014,CERANESI,3588
28-08-2023,LIGURIA,GENOVA,010015,CHIAVARI,27668
28-08-2023,LIGURIA,GENOVA,010016,CICAGNA,2246
28-08-2023,LIGURIA,GENOVA,010017,COGOLETO,8488
28-08-2023,LIGURIA,GENOVA,010018,COGORNO,5768
28-08-2023,LIGURIA,GENOVA,010019,COREGLIA LIGURE,257
28-08-2023,LIGURIA,GENOVA,010020,CROCEFIESCHI,533
28-08-2023,LIGURIA,GENOVA,010021,DAVAGNA,1845
28-08-2023,LIGURIA,GENOVA,010022,FASCIA,67
28-08-2023,LIGURIA,GENOVA,010023,FAVALE DI MALVARO,429
28-08-2023,LIGURIA,GENOVA,010024,FONTANIGORDA,228
28-08-2023,LIGURIA,GENOVA,010025,GENOVA,564479
28-08-2023,LIGURIA,GENOVA,010026,GORRETO,95
28-08-2023,LIGURIA,GENOVA,010027,ISOLA DEL CANTONE,1405
28-08-2023,LIGURIA,GENOVA,010028,LAVAGNA,12457
28-08-2023,LIGURIA,GENOVA,010029,LEIVI,2446
28-08-2023,LIGURIA,GENOVA,010030,LORSICA,396
28-08-2023,LIGURIA,GENOVA,010031,LUMARZO,1429
28-08-2023,LIGURIA,GENOVA,010032,MASONE,3340
28-08-2023,LIGURIA,GENOVA,010033,MELE,2540
28-08-2023,LIGURIA,GENOVA,010034,MEZZANEGO,1539
28-08-2023,LIGURIA,GENOVA,010035,MIGNANEGO,3547
28-08-2023,LIGURIA,GENOVA,010036,MOCONESI,2428
28-08-2023,LIGURIA,GENOVA,010037,MONEGLIA,2539
28-08-2023,LIGURIA,GENOVA,010038,MONTEBRUNO,203
28-08-2023,LIGURIA,GENOVA,010039,MONTOGGIO,2014
28-08-2023,LIGURIA,GENOVA,010040,NE,2123
28-08-2023,LIGURIA,GENOVA,010041,NEIRONE,875
28-08-2023,LIGURIA,GENOVA,010042,ORERO,496
28-08-2023,LIGURIA,GENOVA,010043,PIEVE LIGURE,2397
28-08-2023,LIGURIA,GENOVA,010044,PORTOFINO,359
28-08-2023,LIGURIA,GENOVA,010045,PROPATA,116
28-08-2023,LIGURIA,GENOVA,010046,RAPALLO,29659
28-08-2023,LIGURIA,GENOVA,010047,RECCO,9424
28-08-2023,LIGURIA,GENOVA,010048,REZZOAGLIO,862
28-08-2023,LIGURIA,GENOVA,010049,RONCO SCRIVIA,4193
28-08-2023,LIGURIA,GENOVA,010050,RONDANINA,59
28-08-2023,LIGURIA,GENOVA,010051,ROSSIGLIONE,2520
28-08-2023,LIGURIA,GENOVA,010052,ROVEGNO,471
28-08-2023,LIGURIA,GENOVA,010053,SAN COLOMBANO CERTENOLI,2660
28-08-2023,LIGURIA,GENOVA,010055,SANT'OLCESE,5584
28-08-2023,LIGURIA,GENOVA,010054,SANTA MARGHERITA LIGURE,8575
28-08-2023,LIGURIA,GENOVA,010056,SANTO STEFANO D'AVETO,990
28-08-2023,LIGURIA,GENOVA,010057,SAVIGNONE,3021
28-08-2023,LIGURIA,GENOVA,010058,SERRA RICCÒ,7606
28-08-2023,LIGURIA,GENOVA,010059,SESTRI LEVANTE,17419
28-08-2023,LIGURIA,GENOVA,010060,SORI,4016
28-08-2023,LIGURIA,GENOVA,010061,TIGLIETO,457
28-08-2023,LIGURIA,GENOVA,010062,TORRIGLIA,2241
28-08-2023,LIGURIA,GENOVA,010063,TRIBOGNA,582
28-08-2023,LIGURIA,GENOVA,010064,USCIO,2147
28-08-2023,LIGURIA,GENOVA,010065,VALBREVENNA,751
28-08-2023,LIGURIA,GENOVA,010066,VOBBIA,379
28-08-2023,LIGURIA,GENOVA,010067,ZOAGLI,2401
28-08-2023,LIGURIA,IMPERIA,008001,AIROLE,369
28-08-2023,LIGURIA,IMPERIA,008002,APRICALE,623
28-08-2023,LIGURIA,IMPERIA,008003,AQUILA D'ARROSCIA,138
28-08-2023,LIGURIA,IMPERIA,008004,ARMO,118
28-08-2023,LIGURIA,IMPERIA,008005,AURIGO,328
28-08-2023,LIGURIA,IMPERIA,008006,BADALUCCO,1088
28-08-2023,LIGURIA,IMPERIA,008007,BAJARDO,390
28-08-2023,LIGURIA,IMPERIA,008008,BORDIGHERA,10420
28-08-2023,LIGURIA,IMPERIA,008009,BORGHETTO D'ARROSCIA,400
28-08-2023,LIGURIA,IMPERIA,008010,BORGOMARO,802
28-08-2023,LIGURIA,IMPERIA,008011,CAMPOROSSO,5679
28-08-2023,LIGURIA,IMPERIA,008012,CARAVONICA,246
